url,title,price,description,location,bedrooms,bathrooms,area_sqm,property_type,furnishing,images,source,scraped_at,price_per_sqm,log_price,city
https://aqarmap.com.eg/en/for-sale/apartment/cairo/el-sheikh-zayed-city/compounds/zyd-wr-llttwyr/z-tower/,Apartments For sale in Z Tower - ZED El Sheikh Zayed Compound,9746000,"6,000,000 EGP– 107,142 EGP/m²Down Payment4.8M EGPUp to3yrsinvestment opportunity a serviced studio in Zed Towers over instalments El Sheikh Zayed  / Z Tower - ZED El Sheikh Zayed Compound56 m²1 1",RangeMore FiltersEgypt Real EstateApartments For saleApartments For sale in Greater CairoApartments ,0,1,56,Studio,Unfurnished,"['data/raw/images/Apartments_For_sale_in_Z_Tower_-_ZED_El_Sheikh_Zay\\img_0.webp', 'data/raw/images/Apartments_For_sale_in_Z_Tower_-_ZED_El_Sheikh_Zay\\img_1.webp', 'data/raw/images/Apartments_For_sale_in_Z_Tower_-_ZED_El_Sheikh_Zay\\img_2.webp', 'data/raw/images/Apartments_For_sale_in_Z_Tower_-_ZED_El_Sheikh_Zay\\img_3.webp', 'data/raw/images/Apartments_For_sale_in_Z_Tower_-_ZED_El_Sheikh_Zay\\img_4.webp']",aqarmap,2026-04-11 22:39:43,174035.7142857143,16.092367604991782,Cairo
https://aqarmap.com.eg/en/for-sale/studio/cairo/6th-of-october/hadaeq-october/compounds/badya-compound-palm-hills/,Studio For sale in Badya Compound - Palm Hills,5834500,"6,653,300 EGP– 96,424 EGP/m²ستوديو بحديقة 69 M² For sale in Badya-Wahat Road - 6th of October 6th of October / Badya Compound - Palm Hills69 m²1",RangeMore FiltersEgypt Real EstateStudio For saleStudio For sale in Greater CairoStudio For sale in,0,1,69,Villa,Unfurnished,"['data/raw/images/Studio_For_sale_in_Badya_Compound_-_Palm_Hills\\img_0.webp', 'data/raw/images/Studio_For_sale_in_Badya_Compound_-_Palm_Hills\\img_1.jpg', 'data/raw/images/Studio_For_sale_in_Badya_Compound_-_Palm_Hills\\img_2.jpg', 'data/raw/images/Studio_For_sale_in_Badya_Compound_-_Palm_Hills\\img_3.webp', 'data/raw/images/Studio_For_sale_in_Badya_Compound_-_Palm_Hills\\img_4.webp']",aqarmap,2026-04-11 22:39:51,84557.97101449275,15.579299301622576,Cairo
https://aqarmap.com.eg/en/for-sale/studio/cairo/6th-of-october/,Studio For sale in 6th of October,86880000,"6,880,000 EGP– 101,176 EGP/m²ستوديو 68 M² For sale in Hyde Park Signature-North Expansions - 6 October 6th of October / Hyde Park Signature Compound 68 m²1",RangeMore FiltersEgypt Real EstateStudio For saleStudio For sale in Greater Cairo,0,1,68,Studio,Unfurnished,"['data/raw/images/Studio_For_sale_in_6th_of_October\\img_0.webp', 'data/raw/images/Studio_For_sale_in_6th_of_October\\img_1.jpg', 'data/raw/images/Studio_For_sale_in_6th_of_October\\img_2.webp', 'data/raw/images/Studio_For_sale_in_6th_of_October\\img_3.webp', 'data/raw/images/Studio_For_sale_in_6th_of_October\\img_4.webp']",aqarmap,2026-04-11 22:39:59,1277647.0588235294,18.280038425660027,Cairo
https://aqarmap.com.eg/en/for-sale/apartment/cairo/faisal/,Apartments For sale in Faisal,910000,"910,000 EGP– 8,666 EGP/m²Apartment  For sale in Amr Ibn El Aas St. Faisal / Amr Ibn El Aas St.105 m²2 3",RangeMore FiltersEgypt Real EstateApartments For saleApartments For sale in Greater Cairo,2,1,105,Studio,Unfurnished,"['data/raw/images/Apartments_For_sale_in_Faisal\\img_0.webp', 'data/raw/images/Apartments_For_sale_in_Faisal\\img_1.webp', 'data/raw/images/Apartments_For_sale_in_Faisal\\img_2.webp', 'data/raw/images/Apartments_For_sale_in_Faisal\\img_3.webp', 'data/raw/images/Apartments_For_sale_in_Faisal\\img_4.webp']",aqarmap,2026-04-11 22:40:11,8666.666666666666,13.721200977393528,Cairo
https://aqarmap.com.eg/en/for-sale/apartment/cairo/el-sheikh-zayed-city/bait-el-watan-phase-7-el-takmelya/,Apartments For sale in Bait El Watan - Phase 7 El Takmelya,6120000,"6,120,000 EGP– 34,000 EGP/m²شقة بحديقة For sale in Bait El Watan - Phase 7 El Takmelya El Sheikh Zayed  / Bait El Watan - Phase 7 El Takmelya180 m²3 3",RangeMore FiltersEgypt Real EstateApartments For saleApartments For sale in Greater CairoApartments ,0,1,180,Studio,Unfurnished,"['data/raw/images/Apartments_For_sale_in_Bait_El_Watan_-_Phase_7_El_\\img_0.webp', 'data/raw/images/Apartments_For_sale_in_Bait_El_Watan_-_Phase_7_El_\\img_1.webp', 'data/raw/images/Apartments_For_sale_in_Bait_El_Watan_-_Phase_7_El_\\img_2.webp', 'data/raw/images/Apartments_For_sale_in_Bait_El_Watan_-_Phase_7_El_\\img_3.webp', 'data/raw/images/Apartments_For_sale_in_Bait_El_Watan_-_Phase_7_El_\\img_4.webp']",aqarmap,2026-04-11 22:40:25,34000.0,15.62707281788719,Cairo
https://aqarmap.com.eg/en/for-sale/apartment/alexandria/smouha/Muruj/,Apartments For sale in Muruj,12720000,"12,720,000 EGP– 60,000 EGP/m²Apartment Extra super lux For sale in Muruj Smouha / Muruj212 m²4 3",RangeMore FiltersEgypt Real EstateApartments For saleApartments For sale in AlexandriaApartments For,0,1,212,Villa,Unfurnished,"['data/raw/images/Apartments_For_sale_in_Muruj\\img_0.webp', 'data/raw/images/Apartments_For_sale_in_Muruj\\img_1.webp', 'data/raw/images/Apartments_For_sale_in_Muruj\\img_2.webp', 'data/raw/images/Apartments_For_sale_in_Muruj\\img_3.webp', 'data/raw/images/Apartments_For_sale_in_Muruj\\img_4.webp']",aqarmap,2026-04-11 22:40:44,60000.0,16.3586861944926,Alexandria
https://aqarmap.com.eg/en/for-sale/property-type/alexandria/,Properties For sale in Alexandria,1800000,"1,800,000 EGP– 13,846 EGP/m²شقة 130 متر للبيع من المالك في الكيلو 21 العجمي Al Agamy/ Al Agamy130 m²3 1",RangeMore FiltersEgypt Real EstateProperties For sale,0,1,130,Villa,Furnished,"['data/raw/images/Properties_For_sale_in_Alexandria\\img_0.webp', 'data/raw/images/Properties_For_sale_in_Alexandria\\img_1.webp', 'data/raw/images/Properties_For_sale_in_Alexandria\\img_2.webp', 'data/raw/images/Properties_For_sale_in_Alexandria\\img_3.webp', 'data/raw/images/Properties_For_sale_in_Alexandria\\img_4.webp']",aqarmap,2026-04-11 22:40:52,13846.153846153846,14.403297778421795,Cairo
https://aqarmap.com.eg/en/for-sale/apartment/cairo/el-sheikh-zayed-city/lshykh-zyd-ljdyd/havre-compound-el-ezz/,Apartments For sale in Havre Compound - El Ezz,5500000,"5,500,000 EGP– 34,375 EGP/m²13-year installment plan for Sky Villa at a special price next to Mall of Arabia in New Zayed, Havre Compound El Sheikh Zayed  / Havre Compound - El Ezz160 m²3 2",RangeMore FiltersEgypt Real EstateApartments For saleApartments For sale in Greater CairoApartments ,0,1,160,Villa,Unfurnished,"['data/raw/images/Apartments_For_sale_in_Havre_Compound_-_El_Ezz\\img_0.webp', 'data/raw/images/Apartments_For_sale_in_Havre_Compound_-_El_Ezz\\img_1.webp', 'data/raw/images/Apartments_For_sale_in_Havre_Compound_-_El_Ezz\\img_2.jpg', 'data/raw/images/Apartments_For_sale_in_Havre_Compound_-_El_Ezz\\img_3.webp', 'data/raw/images/Apartments_For_sale_in_Havre_Compound_-_El_Ezz\\img_4.webp']",aqarmap,2026-04-11 22:41:15,34375.0,15.520258832020865,Cairo
https://aqarmap.com.eg/en/for-sale/villa/cairo/el-shorouk/,Villas For sale in El Shorouk City,10500000,"10,500,000 EGP– 64,024 EGP/m²town house middle - fully finished for sale in al burouj el shorouk city  El Shorouk City / Al Burouj Compound - Imkan164 m²4 4",RangeMore FiltersEgypt Real EstateVillas For saleVillas For sale in Greater Cairo,0,1,164,Villa,Unfurnished,"['data/raw/images/Villas_For_sale_in_El_Shorouk_City\\img_0.jpg', 'data/raw/images/Villas_For_sale_in_El_Shorouk_City\\img_1.webp', 'data/raw/images/Villas_For_sale_in_El_Shorouk_City\\img_2.webp', 'data/raw/images/Villas_For_sale_in_El_Shorouk_City\\img_3.webp', 'data/raw/images/Villas_For_sale_in_El_Shorouk_City\\img_4.webp']",aqarmap,2026-04-11 22:41:25,64024.39024390244,16.166885910365842,Cairo
https://aqarmap.com.eg/en/for-sale/villa/cairo/new-cairo/,Villas For sale in New Cairo - 5th Settlement,13500000,"13,500,000 EGP– 60,000 EGP/m²Spacious 4-Bedroom Villa for Sale in Trio Gardens, New Cairo New Cairo - 5th Settlement  / Trio Gardens Compound - M Squared225 m²4 5",RangeMore FiltersEgypt Real EstateVillas For saleVillas For sale in Greater Cairo,0,1,225,Villa,Unfurnished,"['data/raw/images/Villas_For_sale_in_New_Cairo_-_5th_Settlement\\img_0.webp', 'data/raw/images/Villas_For_sale_in_New_Cairo_-_5th_Settlement\\img_1.webp', 'data/raw/images/Villas_For_sale_in_New_Cairo_-_5th_Settlement\\img_2.webp', 'data/raw/images/Villas_For_sale_in_New_Cairo_-_5th_Settlement\\img_3.webp', 'data/raw/images/Villas_For_sale_in_New_Cairo_-_5th_Settlement\\img_4.webp']",aqarmap,2026-04-11 22:41:34,60000.0,16.41820031748273,Cairo
https://aqarmap.com.eg/en/for-sale/apartment-2/cairo/,Apartment For sale in Greater Cairo,4600000,"4,600,000 EGP– 27,878 EGP/m²Apartment 165 متر² للبيع فى النزهة الجديدة El Nozha / El Nozha El Gedida 165 m²",RangeMore FiltersEgypt Real EstateApartment For sale,3,1,165,Villa,Furnished,"['data/raw/images/Apartment_For_sale_in_Greater_Cairo\\img_0.webp', 'data/raw/images/Apartment_For_sale_in_Greater_Cairo\\img_1.webp', 'data/raw/images/Apartment_For_sale_in_Greater_Cairo\\img_2.webp', 'data/raw/images/Apartment_For_sale_in_Greater_Cairo\\img_3.webp', 'data/raw/images/Apartment_For_sale_in_Greater_Cairo\\img_4.webp']",aqarmap,2026-04-11 22:42:00,27878.78787878788,15.341567078850604,Cairo
https://aqarmap.com.eg/en/for-sale/apartment/cairo/new-cairo/bait-el-watan/second-neighborhood/,Apartments For sale in Second Neighborhood,5050000,"5,050,000 EGP– 25,765 EGP/m²apartment for sale 196m new cairo 5th settlement bait al watan second neiborhood New Cairo - 5th Settlement  / Second Neighborhood196 m²3 3",RangeMore FiltersEgypt Real EstateApartments For saleApartments For sale in Greater CairoApartments ,0,1,196,Studio,Unfurnished,"['data/raw/images/Apartments_For_sale_in_Second_Neighborhood\\img_0.webp', 'data/raw/images/Apartments_For_sale_in_Second_Neighborhood\\img_1.webp', 'data/raw/images/Apartments_For_sale_in_Second_Neighborhood\\img_2.webp', 'data/raw/images/Apartments_For_sale_in_Second_Neighborhood\\img_3.webp', 'data/raw/images/Apartments_For_sale_in_Second_Neighborhood\\img_4.webp']",aqarmap,2026-04-11 22:42:14,25765.30612244898,15.434898999271326,Cairo
https://aqarmap.com.eg/en/for-sale/villa/cairo/new-cairo/lmstqbl-syty/compounds/the-wonder-marq-the-marq/,Villas For sale in The Wonder MarQ Compound - The MarQ,13600000,"13,000,000 EGP– 108,333 EGP/m²town house For sale in The Wonder Marq Compound over installments  New Cairo - 5th Settlement  / The Wonder MarQ Compound - The MarQ120 m²2 2",RangeMore FiltersEgypt Real EstateVillas For saleVillas For sale in Greater CairoVillas For sale in ,0,1,120,Villa,Unfurnished,"['data/raw/images/Villas_For_sale_in_The_Wonder_MarQ_Compound_-_The_\\img_0.webp', 'data/raw/images/Villas_For_sale_in_The_Wonder_MarQ_Compound_-_The_\\img_1.webp', 'data/raw/images/Villas_For_sale_in_The_Wonder_MarQ_Compound_-_The_\\img_2.webp', 'data/raw/images/Villas_For_sale_in_The_Wonder_MarQ_Compound_-_The_\\img_3.webp', 'data/raw/images/Villas_For_sale_in_The_Wonder_MarQ_Compound_-_The_\\img_4.webp']",aqarmap,2026-04-11 22:42:27,113333.33333333333,16.42558042423569,Cairo
https://aqarmap.com.eg/en/for-sale/apartment/cairo/new-cairo/compounds/sarai/esse-residence-sarai/,Apartments For sale in Esse Residence - Sarai,5580000,"5,580,000 EGP– 31,173 EGP/m²receive now apartment in Sarai compound with open view over installments  New Cairo - 5th Settlement  / Esse Residence - Sarai179 m²3 2",RangeMore FiltersEgypt Real EstateApartments For saleApartments For sale in Greater CairoApartments ,3,1,179,Studio,Unfurnished,"['data/raw/images/Apartments_For_sale_in_Esse_Residence_-_Sarai\\img_0.webp', 'data/raw/images/Apartments_For_sale_in_Esse_Residence_-_Sarai\\img_1.webp', 'data/raw/images/Apartments_For_sale_in_Esse_Residence_-_Sarai\\img_2.webp', 'data/raw/images/Apartments_For_sale_in_Esse_Residence_-_Sarai\\img_3.webp', 'data/raw/images/Apartments_For_sale_in_Esse_Residence_-_Sarai\\img_4.webp']",aqarmap,2026-04-11 22:42:37,31173.1843575419,15.534699513568947,Cairo
https://aqarmap.com.eg/en/for-sale/apartment/cairo/new-cairo/bait-el-watan/fifth-neighborhood/,Apartments For sale in Fifth Neighborhood,2900000,"2,900,000 EGP– 19,727 EGP/m²Down Payment1.9M EGPUp to1yrسكني 147 M² For sale in Fifth Neighborhood New Cairo - 5th Settlement  / Fifth Neighborhood147 m²3 2",RangeMore FiltersEgypt Real EstateApartments For saleApartments For sale in Greater CairoApartments ,0,1,147,Studio,Unfurnished,"['data/raw/images/Apartments_For_sale_in_Fifth_Neighborhood\\img_0.webp', 'data/raw/images/Apartments_For_sale_in_Fifth_Neighborhood\\img_1.webp', 'data/raw/images/Apartments_For_sale_in_Fifth_Neighborhood\\img_2.webp', 'data/raw/images/Apartments_For_sale_in_Fifth_Neighborhood\\img_3.webp', 'data/raw/images/Apartments_For_sale_in_Fifth_Neighborhood\\img_4.webp']",aqarmap,2026-04-11 22:42:51,19727.891156462585,14.88022163978423,Cairo
https://aqarmap.com.eg/en/for-sale/apartment/alexandria/el-asafra/,Apartments For sale in El Asafra,83100000,"3,100,000 EGP– 22,962 EGP/m²Apartment For sale in El Geish Rd.  El Asafra / El Geish Rd. 135 m²3 2",RangeMore FiltersEgypt Real EstateApartments For saleApartments For sale in Alexandria,0,1,135,Studio,Unfurnished,"['data/raw/images/Apartments_For_sale_in_El_Asafra\\img_0.webp', 'data/raw/images/Apartments_For_sale_in_El_Asafra\\img_1.webp', 'data/raw/images/Apartments_For_sale_in_El_Asafra\\img_2.webp', 'data/raw/images/Apartments_For_sale_in_El_Asafra\\img_3.webp', 'data/raw/images/Apartments_For_sale_in_El_Asafra\\img_4.webp']",aqarmap,2026-04-11 22:43:11,615555.5555555555,18.235555271859372,Alexandria
https://aqarmap.com.eg/en/for-sale/duplex-garden/,Duplex with Garden For sale,6500000,"6,500,000 EGP– 16,666 EGP/m²فورى دوبلكس بسعر شقه ولوكشين مميز جدا بفيو مفتوح غير مجروح تماما 390م + 260 م جاردن 6th of October / Neighborhood 9th390 m²4 3",RangeMore FiltersEgypt Real Estate,0,1,390,Duplex,Unfurnished,"['data/raw/images/Duplex_with_Garden_For_sale\\img_0.webp', 'data/raw/images/Duplex_with_Garden_For_sale\\img_1.webp', 'data/raw/images/Duplex_with_Garden_For_sale\\img_2.webp', 'data/raw/images/Duplex_with_Garden_For_sale\\img_3.webp', 'data/raw/images/Duplex_with_Garden_For_sale\\img_4.webp']",aqarmap,2026-04-11 22:43:17,16666.666666666668,15.687312888712007,Cairo
https://aqarmap.com.eg/en/for-sale/apartment/cairo/new-cairo/compounds/blm-hylz-nyw-kyrw/,Apartments For sale in Palm Hills New Cairo - PHNC,9283000,"15,500,000 EGP– 62,000 EGP/m²Apartment For sale in Palm Hills New Cairo - PHNC  New Cairo - 5th Settlement  / Palm Hills New Cairo - PHNC 250 m²3 3",RangeMore FiltersEgypt Real EstateApartments For saleApartments For sale in Greater CairoApartments ,0,1,250,Villa,Unfurnished,"['data/raw/images/Apartments_For_sale_in_Palm_Hills_New_Cairo_-_PHNC\\img_0.webp', 'data/raw/images/Apartments_For_sale_in_Palm_Hills_New_Cairo_-_PHNC\\img_1.webp', 'data/raw/images/Apartments_For_sale_in_Palm_Hills_New_Cairo_-_PHNC\\img_2.jpg', 'data/raw/images/Apartments_For_sale_in_Palm_Hills_New_Cairo_-_PHNC\\img_3.jpg', 'data/raw/images/Apartments_For_sale_in_Palm_Hills_New_Cairo_-_PHNC\\img_4.webp']",aqarmap,2026-04-11 22:43:39,37132.0,16.04369543610586,Cairo
https://aqarmap.com.eg/en/for-sale/palace/cairo/,Palace For sale in Greater Cairo,71000000,"71,000,000 EGP– 24,482 EGP/m²قصر For sale in El Shaheed Mohamed Abd El Latif El Shimi St. 6th of October / El Shaheed Mohamed Abd El Latif El Shimi St.2900 m²15 16",RangeMore FiltersEgypt Real EstatePalace For sale,2,1,2900,Apartment,Unfurnished,"['data/raw/images/Palace_For_sale_in_Greater_Cairo\\img_0.webp', 'data/raw/images/Palace_For_sale_in_Greater_Cairo\\img_1.webp', 'data/raw/images/Palace_For_sale_in_Greater_Cairo\\img_2.jpg', 'data/raw/images/Palace_For_sale_in_Greater_Cairo\\img_3.webp', 'data/raw/images/Palace_For_sale_in_Greater_Cairo\\img_4.webp']",aqarmap,2026-04-11 22:43:46,24482.758620689656,18.078190449090098,Cairo
https://aqarmap.com.eg/en/for-sale/townhouse/cairo/6th-of-october/,Town House For sale in 6th of October,13700000,"13,700,000 EGP– 63,720 EGP/m²تاون هاوس For sale in Waterside - Garden Lakes Compound  6th of October / Waterside - Garden Lakes Compound 215 m²4 4",RangeMore FiltersEgypt Real EstateTown House For saleTown House For sale in Greater Cairo,0,1,215,Townhouse,Unfurnished,"['data/raw/images/Town_House_For_sale_in_6th_of_October\\img_0.webp', 'data/raw/images/Town_House_For_sale_in_6th_of_October\\img_1.jpg', 'data/raw/images/Town_House_For_sale_in_6th_of_October\\img_2.webp', 'data/raw/images/Town_House_For_sale_in_6th_of_October\\img_3.webp', 'data/raw/images/Town_House_For_sale_in_6th_of_October\\img_4.webp']",aqarmap,2026-04-11 22:44:20,63720.93023255814,16.432906463791053,Cairo
https://aqarmap.com.eg/en/for-sale/apartment/cairo/el-maadi/,Apartments For sale in El Maadi,4485000,"4,485,000 EGP– 30,931 EGP/m²سكني للبيع الشطر السابع El Maadi / Seventh Neighborhood145 m²3 2",RangeMore FiltersEgypt Real EstateApartments For saleApartments For sale in Greater Cairo,3,1,145,Studio,Unfurnished,"['data/raw/images/Apartments_For_sale_in_El_Maadi\\img_0.webp', 'data/raw/images/Apartments_For_sale_in_El_Maadi\\img_1.webp', 'data/raw/images/Apartments_For_sale_in_El_Maadi\\img_2.webp', 'data/raw/images/Apartments_For_sale_in_El_Maadi\\img_3.webp', 'data/raw/images/Apartments_For_sale_in_El_Maadi\\img_4.webp']",aqarmap,2026-04-11 22:44:33,30931.03448275862,15.316249276440448,Cairo
https://aqarmap.com.eg/en/for-sale/apartment/cairo/new-administrative-capital/r3/lmqsd/almaqsad-park/,Apartments For sale in  AlMaqsad Park - AlMaqsad Residence,4940000,"2,935,000 EGP– 24,256 EGP/m²Apartment  For sale in  AlMaqsad Park - AlMaqsad Residence New Administrative Capital /  AlMaqsad Park - AlMaqsad Residence121 m²3 2",RangeMore FiltersEgypt Real EstateApartments For saleApartments For sale in Greater CairoApartments ,3,1,121,Villa,Unfurnished,"['data/raw/images/Apartments_For_sale_in__AlMaqsad_Park_-_AlMaqsad_R\\img_0.webp', 'data/raw/images/Apartments_For_sale_in__AlMaqsad_Park_-_AlMaqsad_R\\img_1.webp', 'data/raw/images/Apartments_For_sale_in__AlMaqsad_Park_-_AlMaqsad_R\\img_2.webp', 'data/raw/images/Apartments_For_sale_in__AlMaqsad_Park_-_AlMaqsad_R\\img_3.webp', 'data/raw/images/Apartments_For_sale_in__AlMaqsad_Park_-_AlMaqsad_R\\img_4.webp']",aqarmap,2026-04-11 22:44:55,40826.44628099174,15.412876091593235,Cairo
https://aqarmap.com.eg/en/for-sale/villa/cairo/new-cairo/gharb-el-golf/alaa-elsaadany-st/,Villas For sale in Alaa Elsaadany St.,92000000,"92,000,000 EGP– 95,435 EGP/m²قصر For sale in Alaa Elsaadany St. New Cairo - 5th Settlement  / Alaa Elsaadany St.964 m²16 14",RangeMore FiltersEgypt Real EstateVillas For saleVillas For sale in Greater CairoVillas For sale in ,0,1,964,Villa,Unfurnished,"['data/raw/images/Villas_For_sale_in_Alaa_Elsaadany_St_\\img_0.webp', 'data/raw/images/Villas_For_sale_in_Alaa_Elsaadany_St_\\img_1.webp', 'data/raw/images/Villas_For_sale_in_Alaa_Elsaadany_St_\\img_2.jpg', 'data/raw/images/Villas_For_sale_in_Alaa_Elsaadany_St_\\img_3.webp', 'data/raw/images/Villas_For_sale_in_Alaa_Elsaadany_St_\\img_4.webp']",aqarmap,2026-04-11 22:45:05,95435.6846473029,18.33729914588288,Cairo
https://aqarmap.com.eg/en/for-sale/skny/,Residential For sale,4485000,"4,485,000 EGP– 30,931 EGP/m²سكني للبيع الشطر السابع El Maadi / Seventh Neighborhood145 m²3 2",RangeMore FiltersEgypt Real Estate,0,1,145,Apartment,Unfurnished,"['data/raw/images/Residential_For_sale\\img_0.webp', 'data/raw/images/Residential_For_sale\\img_1.webp', 'data/raw/images/Residential_For_sale\\img_2.webp', 'data/raw/images/Residential_For_sale\\img_3.webp', 'data/raw/images/Residential_For_sale\\img_4.webp']",aqarmap,2026-04-11 22:45:13,30931.03448275862,15.316249276440448,Cairo
https://aqarmap.com.eg/en/for-sale/apartment/cairo/faisal/shareaa-el-malek-fasel/,Apartments For sale in King Faisal St,1250000,"1,250,000 EGP– 8,064 EGP/m²Down Payment700K EGPUp to10mosشقق للبيع في شارع الملك فيصل Faisal / King Faisal St155 m²3 2",RangeMore FiltersEgypt Real EstateApartments For saleApartments For sale in Greater CairoApartments ,0,1,155,Studio,Unfurnished,"['data/raw/images/Apartments_For_sale_in_King_Faisal_St\\img_0.webp', 'data/raw/images/Apartments_For_sale_in_King_Faisal_St\\img_1.webp', 'data/raw/images/Apartments_For_sale_in_King_Faisal_St\\img_2.webp', 'data/raw/images/Apartments_For_sale_in_King_Faisal_St\\img_3.webp', 'data/raw/images/Apartments_For_sale_in_King_Faisal_St\\img_4.webp']",aqarmap,2026-04-11 22:45:31,8064.5161290322585,14.038654909278163,Cairo
https://aqarmap.com.eg/en/for-sale/apartment/cairo/mokattam/lhdb-l-ly/shr-17/,Apartments For sale in Street 17,5452000,"5,452,000 EGP– 29,000 EGP/m²Down Payment2.2M EGPUp to4yrsشقة 188 متر² للبيع فى شارع 17 Mokattam / Street 17188 m²3 2",RangeMore FiltersEgypt Real EstateApartments For saleApartments For sale in Greater CairoApartments ,3,1,188,Studio,Unfurnished,"['data/raw/images/Apartments_For_sale_in_Street_17\\img_0.webp', 'data/raw/images/Apartments_For_sale_in_Street_17\\img_1.webp', 'data/raw/images/Apartments_For_sale_in_Street_17\\img_2.webp', 'data/raw/images/Apartments_For_sale_in_Street_17\\img_3.jpg', 'data/raw/images/Apartments_For_sale_in_Street_17\\img_4.webp']",aqarmap,2026-04-11 22:45:42,29000.0,15.511493255217472,Cairo
https://aqarmap.com.eg/en/for-sale/villa/cairo/el-sheikh-zayed-city/lshykh-zyd-ljdyd/girona-compound-wb/,Villas For sale in Girona Compound - WB,6930000,"6,930,000 EGP– 28,875 EGP/m²Villa at an unbeatable price with 10-year installments next to Mountain View in Girona 4 compound El Sheikh Zayed  / Girona Compound - WB240 m²4 3",RangeMore FiltersEgypt Real EstateVillas For saleVillas For sale in Greater CairoVillas For sale in ,0,1,240,Villa,Unfurnished,"['data/raw/images/Villas_For_sale_in_Girona_Compound_-_WB\\img_0.webp', 'data/raw/images/Villas_For_sale_in_Girona_Compound_-_WB\\img_1.webp', 'data/raw/images/Villas_For_sale_in_Girona_Compound_-_WB\\img_2.jpg', 'data/raw/images/Villas_For_sale_in_Girona_Compound_-_WB\\img_3.webp', 'data/raw/images/Villas_For_sale_in_Girona_Compound_-_WB\\img_4.webp']",aqarmap,2026-04-11 22:46:01,28875.0,15.75137051546622,Cairo
https://aqarmap.com.eg/en/for-sale/penthouse/,Penthouse For sale,12300000,"12,300,000 EGP– 41,137 EGP/m²Penthouse for sale in Galleria Moon Valley, Fifth Settlement – ​​4 rooms New Cairo - 5th Settlement  / Galleria Moon Valley Compound - Arabia299 m²4 3",RangeMore FiltersEgypt Real Estate,0,1,299,Penthouse,Unfurnished,"['data/raw/images/Penthouse_For_sale\\img_0.webp', 'data/raw/images/Penthouse_For_sale\\img_1.webp', 'data/raw/images/Penthouse_For_sale\\img_2.webp', 'data/raw/images/Penthouse_For_sale\\img_3.jpg', 'data/raw/images/Penthouse_For_sale\\img_4.webp']",aqarmap,2026-04-11 22:46:14,41137.1237458194,16.325109901643454,Cairo
https://aqarmap.com.eg/en/for-sale/townhouse/,Town House For sale,13700000,"13,700,000 EGP– 63,720 EGP/m²تاون هاوس For sale in Waterside - Garden Lakes Compound  6th of October / Waterside - Garden Lakes Compound 215 m²4 4",RangeMore FiltersEgypt Real Estate,0,1,215,Villa,Unfurnished,"['data/raw/images/Town_House_For_sale\\img_0.webp', 'data/raw/images/Town_House_For_sale\\img_1.webp', 'data/raw/images/Town_House_For_sale\\img_2.webp', 'data/raw/images/Town_House_For_sale\\img_3.webp', 'data/raw/images/Town_House_For_sale\\img_4.webp']",aqarmap,2026-04-11 22:46:20,63720.93023255814,16.432906463791053,Cairo
https://aqarmap.com.eg/en/for-sale/property-type/cairo/el-maadi/el-maadi-el-gededa/el-arab/,Properties For sale in New Maadi,4000000,"4,000,000 EGP– 23,529 EGP/m²Fully finished apartment for sale at new maadi El Maadi / El Lasilki St.170 m²3 3",RangeMore FiltersEgypt Real EstateProperties For saleProperties For sale in Greater CairoProperties ,0,1,170,Villa,Furnished,"['data/raw/images/Properties_For_sale_in_New_Maadi\\img_0.webp', 'data/raw/images/Properties_For_sale_in_New_Maadi\\img_1.webp', 'data/raw/images/Properties_For_sale_in_New_Maadi\\img_2.webp', 'data/raw/images/Properties_For_sale_in_New_Maadi\\img_3.webp', 'data/raw/images/Properties_For_sale_in_New_Maadi\\img_4.webp']",aqarmap,2026-04-11 22:46:41,23529.41176470588,15.201805169084134,Cairo
https://aqarmap.com.eg/en/for-sale/apartment/cairo/new-cairo/compounds/the-square/,Apartments For sale in The Square Compound - Sabbour,8000000,"8,000,000 EGP– 43,243 EGP/m²185 m 3-Bedroom Apartment fully finished n The Square Fifth Settlement New Cairo - 5th Settlement  / The Square Compound - Sabbour185 m²3 3",RangeMore FiltersEgypt Real EstateApartments For saleApartments For sale in Greater CairoApartments ,3,1,185,Studio,Unfurnished,"['data/raw/images/Apartments_For_sale_in_The_Square_Compound_-_Sabbo\\img_0.webp', 'data/raw/images/Apartments_For_sale_in_The_Square_Compound_-_Sabbo\\img_1.webp', 'data/raw/images/Apartments_For_sale_in_The_Square_Compound_-_Sabbo\\img_2.webp', 'data/raw/images/Apartments_For_sale_in_The_Square_Compound_-_Sabbo\\img_3.webp', 'data/raw/images/Apartments_For_sale_in_The_Square_Compound_-_Sabbo\\img_4.webp']",aqarmap,2026-04-11 22:47:02,43243.24324324324,15.894952224644102,Cairo
